337	2006	-3.5	-8.2	-5.5	0	0.02452	30	30	30	0	-4.3	-5.2	-4	-6.5	-8.2	0.88	1735.382285	252.4933974	2.5
338	2006	-5.1	-11.4	-7.7	0	0.02313	30	30	30	0	-8.2	-11.3	-7	-6.4	-11.4	0.76	1735.382285	252.4933974	2.5
339	2006	-3.9	-9.2	-5	0	0.02669	30	30	30	0	-5.2	-5.2	-4.5	-4.3	-9.2	0.94	1735.382285	252.4933974	2.5
340	2006	-8.3	-14.8	-11.2	0	0.01514	30	30	30	0	-9.2	-11	-8.7	-12.7	-14.8	0.69	1735.382285	252.4933974	2.5
341	2006	-9.5	-14.9	-12.8	0	0.01038	30	30	30	0	-14.4	-14.8	-10.2	-12.5	-14.9	0.64	1735.382285	252.4933974	2.5
342	2006	-7.1	-13	-10.1	0	0.01662	30	30	30	0	-12.4	-12.8	-8	-9.3	-13	0.6	1735.382285	252.4933974	2.5
343	2006	-2.9	-9.3	-5.8	0	0.02682	30	30	30	0	-9.4	-7.1	-3.5	-6	-9.3	0.82	1735.382285	252.4933974	2.5
344	2006	-1.2	-5.9	-3.3	0.25	0.02763	30	30	30	0	-4.8	-4.9	-2.5	-2.3	-5.9	0.29	354.6119612	51.59507481	2.5
345	2006	0.4	-3.3	-1.8	0	0.02692	30	30	30	0	-2.4	-2.8	-0.2	-1.6	-3.3	0.29	162.6365006	23.66316801	2.5
346	2006	-0.1	-5.8	-2.2	0	0.03244	30	30	30	0	-1.3	-1.9	-0.5	-2.8	-5.8	0.18	177.9118959	25.88569644	2.5
347	2006	-4.7	-7.3	-6.3	0	0.01609	30	30	30	0	-5.8	-6.1	-5.5	-6.9	-7.3	0.56	172.0418231	25.03161682	2.5
348	2006	-3.1	-7.6	-5.7	0	0.0222	30	30	30	0	-6.6	-5.8	-3.4	-6.5	-7.6	0.44	280.844065	40.86204678	2.5
349	2006	-2.1	-9	-6.3	0	0.02606	30	30	30	0	-6.8	-7.8	-2.4	-7.6	-9	0.49	285.0242932	41.47025859	2.5
350	2006	-5.7	-11.4	-9	0	0.01808	30	30	30	0	-8.9	-10.1	-5.7	-10.8	-11.4	0.52	273.4904365	39.79211384	2.5
351	2006	-8.9	-14.7	-11.7	0	0.01262	30	30	30	0	-10.3	-12.1	-9.9	-12.2	-14.7	0.36	170.6583685	24.83032795	2.5
352	2006	-7.4	-14.1	-11.3	0	0.01443	30	30	30	0	-13.5	-13.7	-10.2	-9.6	-14.1	0.39	166.264171	24.19098418	2.5
353	2006	2	-7.4	-1.1	0.25	0.04388	30	30	30	0	-7.4	-4	1.2	1.4	-7.4	0.7	197.1092042	28.67885252	2.5
354	2006	5.3	1.4	3	0.25	0.03519	30	30	30	0	1.6	1.9	5.1	2.9	1.4	0.65	223.3349412	32.49462584	2.5
355	2006	4.9	2.4	3.3	1.02	0.02858	30	30	30	0	2.8	2.7	4	2.5	2.4	0.8	162.8670441	23.69671146	2.5
356	2006	4.4	2.4	3.7	2.79	0.02607	30	30	30	0	4.1	4	3.5	3.5	2.4	0.87	127.9691972	18.61916976	2.5
357	2006	3.9	0.6	2.4	0.25	0.03149	30	30	30	0	2.6	1.9	3.5	1.3	0.6	0.51	148.1913355	21.56143582	2.5
358	2006	5.7	2.8	3.9	0.51	0.03176	30	30	30	0	3	3.7	4.5	5.2	2.8	0.56	155.1179696	22.56924222	2.5
359	2006	5.8	1.3	3.1	1.02	0.03819	30	30	30	0	4	3.5	4.1	2.4	1.3	0.94	168.4155877	24.50400945	2.5
360	2006	4.1	1.2	2.6	1.27	0.03	30	30	30	0	1.8	2.5	3.5	2.3	1.2	0.8	291.0748657	42.35060041	2.5
361	2006	1.4	0.3	1	1.52	0.01708	30	30	30	0	1.2	0.8	1.2	1	0.3	0.91	1735.382285	252.4933974	2.5
362	2006	4.2	0.2	1.6	2.54	0.03372	30	30	30	0	1.4	1.8	1.8	1.6	0.2	0.91	554.952363	80.74405779	2.5
363	2006	0.4	-1.5	-0.2	0.51	0.02117	30	30	30	0	0.3	-0.4	0.2	-0.3	-1.5	0.95	1735.382285	252.4933974	2.5
364	2006	1.5	-1.2	0.5	1.78	0.02636	30	30	30	0	-0.7	-0.6	0.9	1.3	-1.2	0.95	1735.382285	252.4933974	2.5
365	2006	2.9	0.3	1.6	2.03	0.02755	30	30	30	0	1.4	1.7	1.6	1.5	0.3	0.94	328.8200915	47.842428	2.5
1	2006	1.3	-0.6	0.6	0.76	0.02246	30	30	30	0	0.3	0.5	0.8	0.7	-0.6	0.96	718.0892214	104.4800265	2.5
2	2006	1.6	-1.3	0.4	0.51	0.0276	30	30	30	0	-0.5	1	1.3	-0.8	-1.3	0.92	181.7947396	26.45063962	2.5
3	2006	1.1	-0.5	0.3	0.25	0.02052	30	30	30	0	0.8	-0.3	0.9	0.1	-0.5	0.94	89.26098337	12.98723004	2.5
